meetering_point_id,obis_code,quantity_value-6060,quantity_qualifier-6063,start,end,status_category,status_reason,message_type,Sender,Receiver
50120962218,1-1:1.29.0,1.986,220,202412192000+00,202412192015+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.243,220,202412192015+00,202412192030+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.026,220,202412192030+00,202412192045+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.825,220,202412192045+00,202412192100+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.91,220,202412192100+00,202412192115+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.67,220,202412192115+00,202412192130+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.825,220,202412192130+00,202412192145+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.144,220,202412192145+00,202412192200+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.056,220,202412192200+00,202412192215+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.989,220,202412192215+00,202412192230+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.252,220,202412192230+00,202412192245+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.134,220,202412192245+00,202412192300+00,Z34,ZA4,TL,9905048000007,9985046000001
